1.68750000e+00	7.96875000e-01
1.68750000e+00	7.96875000e-01
1.68750000e+00	8.12500000e-01
1.68750000e+00	8.12500000e-01
1.71875000e+00	8.12500000e-01
1.71875000e+00	8.28125000e-01
1.75000000e+00	8.28125000e-01
1.75000000e+00	8.28125000e-01
1.75000000e+00	8.43750000e-01
1.75000000e+00	8.43750000e-01
1.78125000e+00	8.43750000e-01
1.75000000e+00	8.43750000e-01
1.78125000e+00	8.59375000e-01
1.78125000e+00	8.43750000e-01
1.81250000e+00	8.59375000e-01
1.81250000e+00	8.59375000e-01
1.81250000e+00	8.59375000e-01
1.81250000e+00	8.59375000e-01
1.81250000e+00	8.59375000e-01
1.81250000e+00	8.59375000e-01
1.84375000e+00	8.75000000e-01
1.84375000e+00	8.59375000e-01
1.84375000e+00	8.59375000e-01
1.84375000e+00	8.59375000e-01
1.87500000e+00	8.59375000e-01
1.87500000e+00	8.59375000e-01
1.84375000e+00	8.75000000e-01
1.87500000e+00	8.75000000e-01
1.87500000e+00	8.75000000e-01
1.90625000e+00	8.75000000e-01
1.87500000e+00	8.75000000e-01
1.87500000e+00	8.75000000e-01
1.90625000e+00	8.75000000e-01
1.90625000e+00	8.75000000e-01
1.90625000e+00	8.75000000e-01
1.93750000e+00	8.75000000e-01
1.90625000e+00	8.90625000e-01
1.93750000e+00	8.75000000e-01
1.93750000e+00	8.75000000e-01
1.93750000e+00	8.75000000e-01
1.93750000e+00	8.75000000e-01
1.93750000e+00	8.75000000e-01
1.93750000e+00	8.75000000e-01
1.93750000e+00	8.75000000e-01
1.96875000e+00	8.75000000e-01
1.93750000e+00	8.75000000e-01
1.96875000e+00	8.75000000e-01
1.96875000e+00	8.90625000e-01
2.00000000e+00	8.75000000e-01
2.00000000e+00	8.75000000e-01
1.96875000e+00	8.90625000e-01
2.00000000e+00	8.75000000e-01
2.00000000e+00	8.75000000e-01
2.00000000e+00	8.75000000e-01
1.96875000e+00	8.75000000e-01
2.00000000e+00	8.75000000e-01
2.00000000e+00	8.75000000e-01
2.03125000e+00	8.75000000e-01
2.00000000e+00	8.75000000e-01
2.00000000e+00	8.75000000e-01
2.00000000e+00	8.75000000e-01
2.00000000e+00	8.75000000e-01
2.00000000e+00	8.75000000e-01
2.03125000e+00	8.75000000e-01
2.06250000e+00	8.75000000e-01
2.00000000e+00	8.75000000e-01
2.00000000e+00	8.75000000e-01
2.03125000e+00	8.75000000e-01
2.03125000e+00	8.59375000e-01
2.03125000e+00	8.75000000e-01
2.03125000e+00	8.75000000e-01
2.03125000e+00	8.75000000e-01
2.03125000e+00	8.75000000e-01
2.03125000e+00	8.75000000e-01
2.03125000e+00	8.75000000e-01
2.03125000e+00	8.75000000e-01
2.03125000e+00	8.75000000e-01
2.03125000e+00	8.75000000e-01
2.06250000e+00	8.59375000e-01
2.03125000e+00	8.59375000e-01
2.03125000e+00	8.59375000e-01
2.03125000e+00	8.59375000e-01
2.03125000e+00	8.59375000e-01
2.06250000e+00	8.75000000e-01
2.03125000e+00	8.59375000e-01
2.03125000e+00	8.59375000e-01
2.06250000e+00	8.59375000e-01
2.06250000e+00	8.59375000e-01
2.06250000e+00	8.59375000e-01
2.06250000e+00	8.59375000e-01
2.06250000e+00	8.59375000e-01
2.03125000e+00	8.59375000e-01
2.03125000e+00	8.59375000e-01
2.03125000e+00	8.59375000e-01
2.03125000e+00	8.43750000e-01
2.06250000e+00	8.59375000e-01
2.03125000e+00	8.59375000e-01
2.03125000e+00	8.59375000e-01
2.03125000e+00	8.43750000e-01
2.03125000e+00	8.59375000e-01
2.03125000e+00	8.43750000e-01
2.03125000e+00	8.59375000e-01
2.03125000e+00	8.43750000e-01
2.03125000e+00	8.43750000e-01
2.03125000e+00	8.59375000e-01
2.00000000e+00	8.43750000e-01
2.03125000e+00	8.43750000e-01
2.03125000e+00	8.43750000e-01
2.00000000e+00	8.43750000e-01
2.00000000e+00	8.43750000e-01
2.00000000e+00	8.43750000e-01
2.00000000e+00	8.43750000e-01
2.00000000e+00	8.43750000e-01
2.00000000e+00	8.43750000e-01
2.00000000e+00	8.28125000e-01
2.00000000e+00	8.28125000e-01
2.00000000e+00	8.28125000e-01
2.00000000e+00	8.28125000e-01
2.00000000e+00	8.43750000e-01
2.00000000e+00	8.28125000e-01
1.96875000e+00	8.28125000e-01
1.96875000e+00	8.43750000e-01
1.96875000e+00	8.12500000e-01
1.96875000e+00	8.28125000e-01
1.96875000e+00	8.28125000e-01
1.93750000e+00	8.28125000e-01
1.96875000e+00	8.12500000e-01
1.93750000e+00	8.28125000e-01
1.93750000e+00	8.12500000e-01
1.93750000e+00	8.28125000e-01
1.93750000e+00	8.12500000e-01
1.93750000e+00	8.12500000e-01
1.93750000e+00	8.28125000e-01
1.93750000e+00	8.28125000e-01
1.90625000e+00	8.12500000e-01
1.90625000e+00	8.28125000e-01
1.93750000e+00	8.12500000e-01
1.90625000e+00	8.12500000e-01
1.87500000e+00	8.12500000e-01
1.90625000e+00	8.12500000e-01
1.90625000e+00	8.12500000e-01
1.87500000e+00	8.12500000e-01
1.87500000e+00	8.12500000e-01
1.87500000e+00	8.12500000e-01
1.87500000e+00	8.28125000e-01
1.84375000e+00	8.12500000e-01
1.84375000e+00	8.12500000e-01
1.81250000e+00	8.12500000e-01
1.84375000e+00	7.96875000e-01
1.81250000e+00	8.12500000e-01
1.81250000e+00	7.96875000e-01
1.81250000e+00	8.12500000e-01
1.81250000e+00	7.96875000e-01
1.81250000e+00	8.12500000e-01
1.78125000e+00	7.96875000e-01
1.78125000e+00	8.12500000e-01
1.78125000e+00	7.96875000e-01
1.78125000e+00	7.96875000e-01
1.78125000e+00	8.12500000e-01
1.75000000e+00	7.96875000e-01
1.78125000e+00	7.96875000e-01
1.75000000e+00	7.96875000e-01
1.71875000e+00	7.96875000e-01
1.71875000e+00	7.96875000e-01
1.71875000e+00	7.96875000e-01
1.71875000e+00	7.96875000e-01
1.68750000e+00	7.96875000e-01
1.68750000e+00	7.81250000e-01
1.65625000e+00	7.96875000e-01
1.65625000e+00	7.96875000e-01
1.68750000e+00	7.81250000e-01
1.65625000e+00	7.81250000e-01
1.62500000e+00	7.96875000e-01
1.62500000e+00	7.96875000e-01
1.62500000e+00	7.96875000e-01
1.62500000e+00	7.96875000e-01
1.59375000e+00	7.81250000e-01
1.59375000e+00	7.96875000e-01
1.59375000e+00	7.81250000e-01
1.59375000e+00	7.81250000e-01
1.56250000e+00	7.81250000e-01
1.56250000e+00	7.81250000e-01
1.56250000e+00	7.81250000e-01
1.53125000e+00	7.81250000e-01
1.53125000e+00	7.81250000e-01
1.50000000e+00	7.81250000e-01
1.50000000e+00	7.65625000e-01
1.50000000e+00	7.81250000e-01
1.50000000e+00	7.65625000e-01
1.50000000e+00	7.81250000e-01
1.46875000e+00	7.65625000e-01
1.46875000e+00	7.81250000e-01
1.43750000e+00	7.65625000e-01
1.43750000e+00	7.81250000e-01
1.43750000e+00	7.65625000e-01
1.43750000e+00	7.65625000e-01
1.40625000e+00	7.65625000e-01
1.40625000e+00	7.65625000e-01
1.37500000e+00	7.81250000e-01
1.37500000e+00	7.65625000e-01
1.37500000e+00	7.65625000e-01
1.37500000e+00	7.65625000e-01
1.31250000e+00	7.65625000e-01
1.31250000e+00	7.65625000e-01
1.31250000e+00	7.65625000e-01
1.31250000e+00	7.65625000e-01
1.28125000e+00	7.50000000e-01
1.28125000e+00	7.50000000e-01
1.25000000e+00	7.50000000e-01
1.25000000e+00	7.50000000e-01
1.21875000e+00	7.65625000e-01
1.21875000e+00	7.50000000e-01
1.21875000e+00	7.50000000e-01
1.18750000e+00	7.50000000e-01
1.18750000e+00	7.50000000e-01
1.18750000e+00	7.50000000e-01
1.15625000e+00	7.50000000e-01
1.15625000e+00	7.50000000e-01
1.12500000e+00	7.50000000e-01
1.12500000e+00	7.50000000e-01
1.12500000e+00	7.50000000e-01
1.12500000e+00	7.50000000e-01
1.09375000e+00	7.50000000e-01
1.06250000e+00	7.50000000e-01
1.06250000e+00	7.50000000e-01
1.06250000e+00	7.50000000e-01
1.03125000e+00	7.34375000e-01
1.03125000e+00	7.50000000e-01
1.03125000e+00	7.34375000e-01
1.03125000e+00	7.50000000e-01
9.68750000e-01	7.34375000e-01
9.68750000e-01	7.34375000e-01
9.68750000e-01	7.50000000e-01
9.68750000e-01	7.34375000e-01
9.37500000e-01	7.34375000e-01
9.37500000e-01	7.34375000e-01
9.06250000e-01	7.34375000e-01
9.06250000e-01	7.34375000e-01
9.06250000e-01	7.34375000e-01
9.06250000e-01	7.34375000e-01
8.75000000e-01	7.18750000e-01
8.43750000e-01	7.18750000e-01
8.43750000e-01	7.34375000e-01
8.43750000e-01	7.34375000e-01
8.12500000e-01	7.18750000e-01
8.12500000e-01	7.18750000e-01
7.81250000e-01	7.18750000e-01
7.81250000e-01	7.18750000e-01
7.50000000e-01	7.34375000e-01
7.50000000e-01	7.18750000e-01
7.18750000e-01	7.34375000e-01
7.18750000e-01	7.18750000e-01
6.87500000e-01	7.18750000e-01
6.87500000e-01	7.18750000e-01
6.56250000e-01	7.18750000e-01
6.56250000e-01	7.18750000e-01
6.25000000e-01	7.18750000e-01
6.25000000e-01	7.18750000e-01
5.93750000e-01	7.18750000e-01
6.25000000e-01	7.18750000e-01
5.62500000e-01	7.18750000e-01
5.62500000e-01	7.18750000e-01
5.93750000e-01	7.18750000e-01
5.62500000e-01	7.03125000e-01
5.31250000e-01	7.18750000e-01
5.31250000e-01	7.18750000e-01
5.00000000e-01	7.03125000e-01
4.68750000e-01	7.03125000e-01
5.00000000e-01	7.18750000e-01
4.68750000e-01	7.03125000e-01
4.37500000e-01	7.03125000e-01
4.37500000e-01	7.03125000e-01
4.37500000e-01	7.03125000e-01
4.06250000e-01	7.03125000e-01
3.75000000e-01	6.87500000e-01
3.75000000e-01	7.03125000e-01
3.43750000e-01	7.03125000e-01
3.43750000e-01	7.03125000e-01
3.12500000e-01	6.87500000e-01
3.12500000e-01	6.87500000e-01
3.12500000e-01	6.87500000e-01
3.12500000e-01	7.03125000e-01
2.50000000e-01	6.87500000e-01
2.81250000e-01	6.87500000e-01
2.18750000e-01	6.87500000e-01
2.18750000e-01	6.87500000e-01
1.87500000e-01	6.87500000e-01
1.87500000e-01	6.87500000e-01
1.87500000e-01	6.87500000e-01
1.56250000e-01	6.87500000e-01
1.25000000e-01	6.87500000e-01
1.25000000e-01	6.87500000e-01
1.25000000e-01	6.71875000e-01
1.25000000e-01	6.71875000e-01
9.37500000e-02	6.71875000e-01
9.37500000e-02	6.71875000e-01
6.25000000e-02	6.71875000e-01
6.25000000e-02	6.71875000e-01
3.12500000e-02	6.56250000e-01
6.25000000e-02	6.56250000e-01
0.00000000e+00	6.71875000e-01
0.00000000e+00	6.56250000e-01
-3.12500000e-02	6.56250000e-01
-3.12500000e-02	6.56250000e-01
-6.25000000e-02	6.56250000e-01
-6.25000000e-02	6.56250000e-01
-9.37500000e-02	6.40625000e-01
-9.37500000e-02	6.40625000e-01
-9.37500000e-02	6.40625000e-01
-1.25000000e-01	6.40625000e-01
-1.25000000e-01	6.25000000e-01
-1.56250000e-01	6.25000000e-01
-1.56250000e-01	6.40625000e-01
-1.87500000e-01	6.25000000e-01
-1.87500000e-01	6.25000000e-01
-2.18750000e-01	6.25000000e-01
-2.18750000e-01	6.25000000e-01
-2.18750000e-01	6.25000000e-01
-2.50000000e-01	6.09375000e-01
-2.81250000e-01	6.25000000e-01
-2.81250000e-01	6.25000000e-01
-3.12500000e-01	6.09375000e-01
-3.12500000e-01	6.09375000e-01
-3.12500000e-01	6.09375000e-01
-3.43750000e-01	6.09375000e-01
-3.43750000e-01	5.93750000e-01
-3.75000000e-01	6.09375000e-01
-3.75000000e-01	5.93750000e-01
-4.06250000e-01	5.93750000e-01
-4.06250000e-01	5.93750000e-01
-4.37500000e-01	5.78125000e-01
-4.37500000e-01	5.78125000e-01
-4.37500000e-01	5.78125000e-01
-4.68750000e-01	5.62500000e-01
-5.00000000e-01	5.62500000e-01
-5.00000000e-01	5.62500000e-01
-5.00000000e-01	5.62500000e-01
-5.31250000e-01	5.46875000e-01
-5.31250000e-01	5.46875000e-01
-5.31250000e-01	5.46875000e-01
-5.62500000e-01	5.31250000e-01
-5.62500000e-01	5.15625000e-01
-5.93750000e-01	5.15625000e-01
-5.93750000e-01	5.15625000e-01
-6.25000000e-01	5.00000000e-01
-6.25000000e-01	5.00000000e-01
-6.25000000e-01	4.68750000e-01
-6.56250000e-01	4.68750000e-01
-6.56250000e-01	4.37500000e-01
-6.56250000e-01	4.37500000e-01
-6.87500000e-01	4.06250000e-01
-6.87500000e-01	4.06250000e-01
-7.18750000e-01	3.75000000e-01
-7.18750000e-01	3.59375000e-01
-7.50000000e-01	3.43750000e-01
-7.50000000e-01	3.28125000e-01
-7.81250000e-01	2.81250000e-01
-7.81250000e-01	2.81250000e-01
-8.12500000e-01	2.50000000e-01
-8.12500000e-01	2.34375000e-01
-8.12500000e-01	2.03125000e-01
-8.12500000e-01	2.03125000e-01
-8.43750000e-01	1.56250000e-01
-8.75000000e-01	1.40625000e-01
-8.75000000e-01	1.25000000e-01
-8.75000000e-01	1.09375000e-01
-9.06250000e-01	7.81250000e-02
-9.06250000e-01	7.81250000e-02
-9.37500000e-01	4.68750000e-02
-9.37500000e-01	3.12500000e-02
-9.68750000e-01	0.00000000e+00
-9.68750000e-01	-1.56250000e-02
-9.68750000e-01	-3.12500000e-02
-9.68750000e-01	-4.68750000e-02
-1.00000000e+00	-7.81250000e-02
-1.00000000e+00	-9.37500000e-02
-1.03125000e+00	-1.25000000e-01
-1.03125000e+00	-1.40625000e-01
-1.03125000e+00	-1.71875000e-01
-1.06250000e+00	-1.87500000e-01
-1.06250000e+00	-2.03125000e-01
-1.06250000e+00	-2.18750000e-01
-1.09375000e+00	-2.50000000e-01
-1.09375000e+00	-2.50000000e-01
-1.09375000e+00	-2.81250000e-01
-1.12500000e+00	-2.81250000e-01
-1.12500000e+00	-3.12500000e-01
-1.12500000e+00	-3.28125000e-01
-1.18750000e+00	-3.59375000e-01
-1.15625000e+00	-3.75000000e-01
-1.15625000e+00	-3.75000000e-01
-1.18750000e+00	-3.90625000e-01
-1.21875000e+00	-4.21875000e-01
-1.18750000e+00	-4.37500000e-01
-1.21875000e+00	-4.53125000e-01
-1.21875000e+00	-4.68750000e-01
-1.21875000e+00	-4.84375000e-01
-1.25000000e+00	-4.84375000e-01
-1.25000000e+00	-5.15625000e-01
-1.25000000e+00	-5.31250000e-01
-1.28125000e+00	-5.46875000e-01
-1.31250000e+00	-5.46875000e-01
-1.31250000e+00	-5.62500000e-01
-1.31250000e+00	-5.78125000e-01
-1.34375000e+00	-5.93750000e-01
-1.34375000e+00	-6.09375000e-01
-1.34375000e+00	-6.25000000e-01
-1.34375000e+00	-6.40625000e-01
-1.37500000e+00	-6.40625000e-01
-1.37500000e+00	-6.40625000e-01
-1.40625000e+00	-6.71875000e-01
-1.37500000e+00	-6.71875000e-01
-1.40625000e+00	-6.87500000e-01
-1.40625000e+00	-6.87500000e-01
-1.43750000e+00	-7.18750000e-01
-1.43750000e+00	-7.03125000e-01
-1.46875000e+00	-7.18750000e-01
-1.46875000e+00	-7.18750000e-01
-1.46875000e+00	-7.34375000e-01
-1.46875000e+00	-7.34375000e-01
-1.46875000e+00	-7.50000000e-01
-1.46875000e+00	-7.50000000e-01
-1.50000000e+00	-7.50000000e-01
-1.50000000e+00	-7.50000000e-01
-1.50000000e+00	-7.65625000e-01
-1.50000000e+00	-7.65625000e-01
-1.53125000e+00	-7.81250000e-01
-1.53125000e+00	-7.81250000e-01
-1.56250000e+00	-7.81250000e-01
-1.53125000e+00	-7.81250000e-01
-1.56250000e+00	-7.81250000e-01
-1.53125000e+00	-7.81250000e-01
-1.56250000e+00	-7.96875000e-01
-1.56250000e+00	-7.81250000e-01
-1.56250000e+00	-7.96875000e-01
-1.56250000e+00	-7.96875000e-01
-1.59375000e+00	-8.12500000e-01
-1.56250000e+00	-7.96875000e-01
-1.59375000e+00	-8.12500000e-01
-1.62500000e+00	-8.12500000e-01
-1.59375000e+00	-8.12500000e-01
-1.59375000e+00	-8.12500000e-01
-1.62500000e+00	-8.28125000e-01
-1.62500000e+00	-8.12500000e-01
-1.62500000e+00	-8.28125000e-01
-1.65625000e+00	-8.12500000e-01
-1.65625000e+00	-8.28125000e-01
-1.65625000e+00	-8.28125000e-01
-1.65625000e+00	-8.28125000e-01
-1.65625000e+00	-8.28125000e-01
-1.65625000e+00	-8.43750000e-01
-1.65625000e+00	-8.28125000e-01
-1.68750000e+00	-8.43750000e-01
-1.68750000e+00	-8.28125000e-01
-1.68750000e+00	-8.43750000e-01
-1.68750000e+00	-8.43750000e-01
-1.71875000e+00	-8.43750000e-01
-1.71875000e+00	-8.28125000e-01
-1.71875000e+00	-8.43750000e-01
-1.71875000e+00	-8.43750000e-01
-1.71875000e+00	-8.43750000e-01
-1.71875000e+00	-8.43750000e-01
-1.71875000e+00	-8.43750000e-01
-1.75000000e+00	-8.43750000e-01
-1.75000000e+00	-8.43750000e-01
-1.71875000e+00	-8.43750000e-01
-1.75000000e+00	-8.59375000e-01
-1.75000000e+00	-8.43750000e-01
-1.71875000e+00	-8.59375000e-01
-1.75000000e+00	-8.43750000e-01
-1.78125000e+00	-8.43750000e-01
-1.75000000e+00	-8.59375000e-01
-1.78125000e+00	-8.59375000e-01
-1.78125000e+00	-8.59375000e-01
-1.78125000e+00	-8.59375000e-01
-1.75000000e+00	-8.43750000e-01
-1.78125000e+00	-8.43750000e-01
-1.78125000e+00	-8.59375000e-01
-1.78125000e+00	-8.43750000e-01
-1.78125000e+00	-8.59375000e-01
-1.78125000e+00	-8.43750000e-01
-1.78125000e+00	-8.43750000e-01
-1.81250000e+00	-8.59375000e-01
-1.78125000e+00	-8.75000000e-01
-1.78125000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.43750000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.78125000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.78125000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.43750000e-01
-1.78125000e+00	-8.43750000e-01
-1.81250000e+00	-8.59375000e-01
-1.78125000e+00	-8.59375000e-01
-1.81250000e+00	-8.43750000e-01
-1.78125000e+00	-8.43750000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.78125000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.43750000e-01
-1.78125000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.78125000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.59375000e-01
-1.81250000e+00	-8.43750000e-01
-1.78125000e+00	-8.43750000e-01
-1.78125000e+00	-8.43750000e-01
-1.78125000e+00	-8.59375000e-01
-1.78125000e+00	-8.43750000e-01
-1.78125000e+00	-8.43750000e-01
-1.78125000e+00	-8.43750000e-01
-1.78125000e+00	-8.59375000e-01
-1.78125000e+00	-8.43750000e-01
-1.75000000e+00	-8.59375000e-01
-1.75000000e+00	-8.43750000e-01
-1.75000000e+00	-8.59375000e-01
-1.75000000e+00	-8.43750000e-01
-1.75000000e+00	-8.59375000e-01
-1.75000000e+00	-8.43750000e-01
-1.78125000e+00	-8.43750000e-01
-1.75000000e+00	-8.43750000e-01
-1.75000000e+00	-8.43750000e-01
-1.75000000e+00	-8.43750000e-01
-1.71875000e+00	-8.43750000e-01
-1.71875000e+00	-8.43750000e-01
-1.71875000e+00	-8.43750000e-01
-1.71875000e+00	-8.43750000e-01
-1.71875000e+00	-8.43750000e-01
-1.71875000e+00	-8.43750000e-01
-1.68750000e+00	-8.43750000e-01
-1.68750000e+00	-8.43750000e-01
-1.68750000e+00	-8.43750000e-01
-1.68750000e+00	-8.43750000e-01
-1.68750000e+00	-8.43750000e-01
-1.68750000e+00	-8.43750000e-01
-1.65625000e+00	-8.28125000e-01
-1.65625000e+00	-8.43750000e-01
-1.68750000e+00	-8.43750000e-01
-1.65625000e+00	-8.43750000e-01
-1.65625000e+00	-8.28125000e-01
-1.65625000e+00	-8.43750000e-01
-1.62500000e+00	-8.43750000e-01
-1.65625000e+00	-8.28125000e-01
-1.62500000e+00	-8.43750000e-01
-1.62500000e+00	-8.28125000e-01
-1.62500000e+00	-8.43750000e-01
-1.62500000e+00	-8.43750000e-01
-1.62500000e+00	-8.28125000e-01
-1.59375000e+00	-8.43750000e-01
-1.56250000e+00	-8.28125000e-01
-1.59375000e+00	-8.28125000e-01
-1.56250000e+00	-8.28125000e-01
-1.56250000e+00	-8.28125000e-01
-1.56250000e+00	-8.43750000e-01
-1.56250000e+00	-8.28125000e-01
-1.53125000e+00	-8.28125000e-01
-1.53125000e+00	-8.28125000e-01
-1.53125000e+00	-8.28125000e-01
-1.53125000e+00	-8.43750000e-01
-1.56250000e+00	-8.28125000e-01
-1.53125000e+00	-8.28125000e-01
-1.50000000e+00	-8.28125000e-01
-1.50000000e+00	-8.28125000e-01
-1.50000000e+00	-8.12500000e-01
-1.50000000e+00	-8.28125000e-01
-1.50000000e+00	-8.28125000e-01
-1.46875000e+00	-8.28125000e-01
-1.46875000e+00	-8.12500000e-01
-1.46875000e+00	-8.28125000e-01
-1.43750000e+00	-8.12500000e-01
-1.43750000e+00	-8.12500000e-01
-1.43750000e+00	-8.28125000e-01
-1.43750000e+00	-8.28125000e-01
-1.40625000e+00	-8.12500000e-01
-1.43750000e+00	-8.28125000e-01
-1.40625000e+00	-8.12500000e-01
-1.37500000e+00	-8.12500000e-01
-1.37500000e+00	-8.12500000e-01
-1.37500000e+00	-8.28125000e-01
-1.37500000e+00	-8.12500000e-01
-1.34375000e+00	-8.12500000e-01
-1.34375000e+00	-8.12500000e-01
-1.34375000e+00	-8.12500000e-01
-1.31250000e+00	-8.12500000e-01
-1.31250000e+00	-8.28125000e-01
-1.28125000e+00	-8.12500000e-01
-1.31250000e+00	-8.12500000e-01
-1.28125000e+00	-8.12500000e-01
-1.28125000e+00	-8.12500000e-01
-1.25000000e+00	-8.12500000e-01
-1.21875000e+00	-8.12500000e-01
-1.25000000e+00	-8.12500000e-01
-1.21875000e+00	-8.12500000e-01
-1.21875000e+00	-8.12500000e-01
-1.18750000e+00	-8.12500000e-01
-1.18750000e+00	-7.96875000e-01
-1.18750000e+00	-7.96875000e-01
-1.18750000e+00	-8.12500000e-01
-1.15625000e+00	-7.96875000e-01
-1.18750000e+00	-7.96875000e-01
-1.15625000e+00	-7.96875000e-01
-1.12500000e+00	-8.12500000e-01
-1.12500000e+00	-7.96875000e-01
-1.09375000e+00	-7.96875000e-01
-1.09375000e+00	-7.96875000e-01
-1.06250000e+00	-8.12500000e-01
-1.09375000e+00	-7.96875000e-01
-1.06250000e+00	-7.96875000e-01
-1.03125000e+00	-7.96875000e-01
-1.06250000e+00	-7.96875000e-01
-1.03125000e+00	-7.96875000e-01
-1.03125000e+00	-7.96875000e-01
-9.68750000e-01	-7.96875000e-01
-1.00000000e+00	-7.81250000e-01
-1.00000000e+00	-7.96875000e-01
-1.00000000e+00	-7.81250000e-01
-9.68750000e-01	-7.96875000e-01
-9.37500000e-01	-7.81250000e-01
-9.37500000e-01	-7.81250000e-01
-9.06250000e-01	-7.81250000e-01
-9.06250000e-01	-7.81250000e-01
-9.06250000e-01	-7.81250000e-01
-9.06250000e-01	-7.81250000e-01
-8.75000000e-01	-7.65625000e-01
-8.75000000e-01	-7.81250000e-01
-8.43750000e-01	-7.65625000e-01
-8.43750000e-01	-7.81250000e-01
-8.12500000e-01	-7.65625000e-01
-8.12500000e-01	-7.65625000e-01
-7.81250000e-01	-7.50000000e-01
-7.81250000e-01	-7.65625000e-01
-7.81250000e-01	-7.65625000e-01
-7.50000000e-01	-7.65625000e-01
-7.50000000e-01	-7.50000000e-01
-7.18750000e-01	-7.50000000e-01
-7.18750000e-01	-7.65625000e-01
-7.18750000e-01	-7.50000000e-01
-6.87500000e-01	-7.50000000e-01
-6.87500000e-01	-7.50000000e-01
-6.87500000e-01	-7.50000000e-01
-6.56250000e-01	-7.50000000e-01
-6.25000000e-01	-7.50000000e-01
-5.93750000e-01	-7.50000000e-01
-6.25000000e-01	-7.50000000e-01
-5.93750000e-01	-7.50000000e-01
-5.62500000e-01	-7.34375000e-01
-5.62500000e-01	-7.50000000e-01
-5.31250000e-01	-7.34375000e-01
-5.62500000e-01	-7.34375000e-01
-5.31250000e-01	-7.34375000e-01
-5.31250000e-01	-7.34375000e-01
-5.00000000e-01	-7.34375000e-01
-5.00000000e-01	-7.34375000e-01
-4.68750000e-01	-7.18750000e-01
-4.68750000e-01	-7.34375000e-01
-4.37500000e-01	-7.34375000e-01
-4.37500000e-01	-7.18750000e-01
-4.06250000e-01	-7.18750000e-01
-4.06250000e-01	-7.18750000e-01
-3.75000000e-01	-7.18750000e-01
-3.75000000e-01	-7.18750000e-01
-3.75000000e-01	-7.03125000e-01
-3.75000000e-01	-7.03125000e-01
-3.43750000e-01	-7.18750000e-01
-3.12500000e-01	-7.18750000e-01
-3.12500000e-01	-7.18750000e-01
-3.12500000e-01	-7.03125000e-01
-2.50000000e-01	-7.03125000e-01
-2.50000000e-01	-7.03125000e-01
-2.18750000e-01	-7.03125000e-01
-2.18750000e-01	-7.03125000e-01
-1.87500000e-01	-7.03125000e-01
-2.18750000e-01	-7.03125000e-01
-1.87500000e-01	-6.87500000e-01
-1.87500000e-01	-7.03125000e-01
-1.56250000e-01	-7.03125000e-01
-1.56250000e-01	-6.87500000e-01
-1.25000000e-01	-6.87500000e-01
-1.25000000e-01	-6.87500000e-01
-9.37500000e-02	-6.87500000e-01
-9.37500000e-02	-6.87500000e-01
-6.25000000e-02	-6.71875000e-01
-6.25000000e-02	-6.71875000e-01
-3.12500000e-02	-6.87500000e-01
-3.12500000e-02	-6.71875000e-01
-3.12500000e-02	-6.56250000e-01
0.00000000e+00	-6.71875000e-01
3.12500000e-02	-6.71875000e-01
0.00000000e+00	-6.56250000e-01
3.12500000e-02	-6.56250000e-01
6.25000000e-02	-6.56250000e-01
6.25000000e-02	-6.40625000e-01
6.25000000e-02	-6.56250000e-01
9.37500000e-02	-6.56250000e-01
9.37500000e-02	-6.40625000e-01
1.25000000e-01	-6.40625000e-01
1.25000000e-01	-6.40625000e-01
1.56250000e-01	-6.40625000e-01
1.56250000e-01	-6.40625000e-01
1.87500000e-01	-6.56250000e-01
1.87500000e-01	-6.40625000e-01
1.87500000e-01	-6.40625000e-01
2.18750000e-01	-6.25000000e-01
2.50000000e-01	-6.25000000e-01
2.50000000e-01	-6.25000000e-01
2.50000000e-01	-6.25000000e-01
2.81250000e-01	-6.25000000e-01
3.12500000e-01	-6.25000000e-01
3.12500000e-01	-6.25000000e-01
3.43750000e-01	-6.25000000e-01
3.43750000e-01	-6.25000000e-01
3.75000000e-01	-6.09375000e-01
3.75000000e-01	-6.09375000e-01
3.75000000e-01	-6.09375000e-01
4.06250000e-01	-5.93750000e-01
4.37500000e-01	-5.93750000e-01
4.37500000e-01	-5.93750000e-01
4.37500000e-01	-5.78125000e-01
4.68750000e-01	-5.93750000e-01
4.68750000e-01	-5.78125000e-01
